INDIRICI_ID	X1	Y1	X2	Y2	
135668	3476271.70	5181181.45	3476224.70	5181208.38	
135669	3476224.70	5181208.38	3476171.50	5181242.54	
135670	3476719.70	5179942.77	3476673.70	5179903.09	
135699	3473293.80	5182234.44	3473248.30	5182232.21	
135712	3476832.00	5183994.27	3476811.00	5184043.96	
135749	3476845.20	5180043.36	3476854.50	5180011.02	
135750	3476811.10	5180066.86	3476845.20	5180043.36	
135751	3476845.20	5180043.36	3476807.30	5180013.54	
135752	3476807.30	5180013.54	3476759.60	5179975.95	
135753	3476759.60	5179975.95	3476719.70	5179942.77	
135754	3476580.50	5179818.51	3476543.60	5179773.19	
135755	3476628.90	5179863.38	3476580.50	5179818.51	
135756	3475370.30	5181241.76	3475412.10	5181221.04	
135760	3477003.00	5182284.99	3477066.40	5182306.83	
135761	3476955.80	5182270.52	3477003.00	5182284.99	
135762	3476926.90	5182260.41	3476955.80	5182270.52	
135776	3477426.20	5182627.07	3477472.60	5182635.49	
135777	3477472.60	5182635.49	3477507.90	5182642.70	
135778	3477507.90	5182642.70	3477551.20	5182662.66	
135779	3477551.20	5182662.66	3477594.40	5182679.35	
135780	3477594.40	5182679.35	3477662.70	5182706.86	
135786	3476113.10	5181140.37	3476090.70	5181091.86	
135787	3476114.60	5181203.87	3476113.10	5181140.37	
135792	3476247.30	5180302.40	3476270.90	5180274.77	
135793	3476193.40	5180340.11	3476226.30	5180327.79	
135840	3476022.00	5183731.52	3475996.80	5183717.69	
135851	3477332.10	5183274.56	3477298.90	5183264.41	
135852	3477395.20	5183294.72	3477332.10	5183274.56	
135853	3476119.20	5181250.30	3476108.80	5181290.31	
135854	3476108.80	5181290.31	3476117.60	5181325.30	
135855	3476171.50	5181242.54	3476119.20	5181250.30	
135857	3478059.70	5183019.07	3478020.50	5183054.39	
135858	3478020.50	5183054.39	3477974.00	5183099.66	
135870	3477796.60	5183240.74	3477769.80	5183257.51	
135872	3477601.60	5184703.14	3477640.00	5184704.48	
135917	3477428.80	5183305.46	3477395.20	5183294.72	
135918	3477472.20	5183319.45	3477428.80	5183305.46	
135919	3477568.00	5183346.96	3477521.10	5183333.57	
135925	3475911.30	5180289.02	3475925.50	5180254.23	
135926	3475925.50	5180254.23	3475941.20	5180215.74	
135932	3478370.50	5182846.62	3478408.60	5182830.31	
135933	3478161.50	5183180.61	3478218.10	5183207.52	
135934	3478113.40	5183156.32	3478161.50	5183180.61	
135935	3478139.60	5183103.84	3478113.40	5183156.32	
135937	3478119.70	5183028.70	3478165.40	5183047.26	
135938	3478165.40	5183047.26	3478139.60	5183103.84	
135949	3476130.00	5181365.59	3476078.60	5181382.02	
136004	3478236.00	5182905.39	3478251.40	5182898.48	
136026	3474777.70	5182186.29	3474734.80	5182191.44	
136027	3474734.80	5182191.44	3474692.60	5182222.13	
136028	3474860.00	5182187.49	3474819.60	5182182.76	
136036	3474460.90	5182494.46	3474511.20	5182504.64	
136050	3474195.10	5182273.39	3474233.60	5182280.32	
136051	3474160.50	5182264.71	3474195.10	5182273.39	
136052	3474108.50	5182247.80	3474160.50	5182264.71	
136053	3474207.30	5182248.80	3474143.80	5182233.76	
136054	3474259.20	5182258.72	3474207.30	5182248.80	
136056	3473850.70	5182214.28	3473800.60	5182224.76	
136057	3473800.60	5182224.76	3473745.70	5182236.22	
136058	3473745.70	5182236.22	3473689.60	5182247.98	
136088	3475941.20	5180215.74	3475951.90	5180145.03	
136089	3475951.90	5180145.03	3475954.40	5180044.52	
136090	3475954.40	5180044.52	3475933.60	5180021.41	
136098	3478251.40	5182898.48	3478303.10	5182875.74	
136101	3478255.10	5182823.56	3478243.40	5182863.01	
136102	3478171.60	5182754.21	3478262.20	5182770.24	
136103	3478262.20	5182770.24	3478255.10	5182823.56	
136114	3474410.80	5182473.12	3474460.90	5182494.46	
136116	3474399.40	5182419.34	3474459.20	5182424.49	
136117	3474459.20	5182424.49	3474493.70	5182427.30	
136118	3474493.70	5182427.30	3474533.10	5182432.75	
136119	3474099.00	5182287.20	3474096.60	5182335.85	
136135	3474919.80	5182704.44	3474862.80	5182698.39	
136138	3477399.40	5183674.49	3477434.30	5183663.93	
136139	3477349.40	5183686.32	3477399.40	5183674.49	
136140	3477338.00	5183653.89	3477349.40	5183686.32	
136141	3477512.00	5183935.70	3477517.10	5183952.59	
136142	3477446.50	5183866.71	3477493.90	5183896.27	
136143	3474820.70	5182696.44	3474793.70	5182722.47	
136144	3474793.70	5182722.47	3474774.70	5182754.23	
136145	3474774.70	5182754.23	3474772.00	5182780.10	
136158	3473805.40	5182203.30	3473765.20	5182211.81	
136159	3473831.60	5182198.45	3473805.40	5182203.30	
136160	3473847.40	5182195.80	3473831.60	5182198.45	
136178	3477066.40	5182306.83	3477082.20	5182328.97	
136185	3475833.50	5182902.05	3475867.60	5182885.46	
136186	3475790.50	5182921.74	3475820.00	5182978.95	
136187	3475762.30	5182875.44	3475790.50	5182921.74	
136188	3475645.80	5182669.25	3475665.50	5182700.41	
136204	3475710.10	5182776.89	3475740.60	5182829.83	
136205	3475740.60	5182829.83	3475762.30	5182875.44	
136206	3475606.70	5182630.58	3475630.50	5182648.51	
136207	3475553.40	5182600.86	3475606.70	5182630.58	
136208	3475512.30	5182578.36	3475553.40	5182600.86	
136209	3475479.30	5182559.67	3475512.30	5182578.36	
136210	3475444.40	5182540.39	3475479.30	5182559.67	
136226	3477556.40	5183627.95	3477595.60	5183616.06	
136294	3476057.80	5180328.49	3476063.20	5180303.78	
136297	3476224.90	5183489.57	3476215.60	5183442.54	
136303	3476219.60	5183514.27	3476224.90	5183489.57	
136347	3477117.50	5183719.06	3477152.00	5183760.57	
136360	3477818.80	5182928.64	3477775.50	5182916.83	
136361	3477847.20	5182938.64	3477818.80	5182928.64	
136362	3477847.20	5182938.64	3477836.40	5182976.13	
136363	3477583.60	5184718.49	3477601.60	5184703.14	
136364	3477558.90	5184691.96	3477583.60	5184718.49	
136365	3477552.20	5184650.02	3477558.90	5184691.96	
136366	3477531.40	5184595.94	3477552.20	5184650.02	
136452	3477162.00	5181034.61	3477200.90	5181068.01	
136453	3477132.40	5181006.42	3477162.00	5181034.61	
136454	3477109.70	5180984.46	3477132.40	5181006.42	
136455	3477081.60	5180957.37	3477109.70	5180984.46	
136457	3475533.40	5180263.93	3475498.80	5180258.40	
136505	3475209.30	5182721.73	3475239.70	5182741.87	
136506	3475178.70	5182704.98	3475209.30	5182721.73	
136507	3475125.20	5182675.82	3475178.70	5182704.98	
136508	3475099.80	5182661.70	3475125.20	5182675.82	
136509	3475066.30	5182639.07	3475099.80	5182661.70	
136510	3475026.30	5182613.61	3475066.30	5182639.07	
136511	3474989.10	5182565.82	3475026.30	5182613.61	
136512	3474939.30	5182558.74	3474989.10	5182565.82	
136513	3477152.00	5183760.57	3477176.30	5183809.10	
136526	3473517.60	5182247.64	3473466.20	5182243.35	
136527	3473466.20	5182243.35	3473391.20	5182242.29	
136528	3473391.20	5182242.29	3473345.70	5182239.37	
136529	3473345.70	5182239.37	3473293.80	5182234.44	
136560	3477061.10	5183873.77	3477021.50	5183888.39	
136574	3477308.10	5183554.37	3477325.80	5183614.50	
136575	3477325.80	5183614.50	3477338.00	5183653.89	
136595	3476242.90	5183326.36	3476255.50	5183267.99	
136605	3477516.60	5184236.83	3477565.90	5184229.13	
136606	3476106.10	5183364.25	3476114.30	5183399.10	
136625	3474701.40	5181731.96	3474703.70	5181776.72	
136626	3477662.70	5182706.86	3477696.90	5182720.69	
136627	3477696.90	5182720.69	3477727.20	5182731.43	
136637	3477408.60	5183830.97	3477446.50	5183866.71	
136638	3477379.40	5183789.63	3477408.60	5183830.97	
136644	3476482.90	5179834.83	3476442.20	5179870.71	
136646	3476530.40	5179859.55	3476482.90	5179834.83	
136661	3477155.70	5183824.21	3477108.80	5183849.24	
136662	3477108.80	5183849.24	3477061.10	5183873.77	
136670	3477463.30	5184243.42	3477516.60	5184236.83	
136672	3477233.50	5184191.58	3477277.10	5184178.08	
136673	3477277.10	5184178.08	3477315.00	5184163.67	
136674	3477337.80	5184208.23	3477358.80	5184250.01	
136675	3477358.80	5184250.01	3477384.60	5184302.81	
136676	3477358.80	5184250.01	3477425.10	5184258.55	
136679	3477042.50	5181947.46	3477044.10	5181926.00	
136680	3477035.60	5181994.95	3477042.50	5181947.46	
136681	3477028.60	5182031.38	3477035.60	5181994.95	
136692	3477727.20	5182731.43	3477788.00	5182755.55	
136693	3477819.10	5182767.19	3477872.40	5182788.09	
136694	3477872.40	5182788.09	3477906.80	5182789.12	
136695	3477680.00	5182878.74	3477643.90	5182842.56	
136696	3473248.30	5182232.21	3473192.70	5182229.13	
136697	3473192.70	5182229.13	3473143.90	5182255.02	
136698	3473143.90	5182255.02	3473141.10	5182292.89	
136699	3473141.10	5182292.89	3473137.90	5182333.00	
136707	3477974.00	5183099.66	3477938.40	5183130.84	
136708	3477938.40	5183130.84	3477902.60	5183161.53	
136709	3477902.60	5183161.53	3477868.80	5183191.83	
136710	3477868.80	5183191.83	3477836.30	5183216.36	
136711	3477836.30	5183216.36	3477796.60	5183240.74	
136746	3473947.80	5182196.45	3474011.80	5182208.95	
136747	3474011.80	5182208.95	3474060.70	5182224.56	
136758	3476063.20	5180303.78	3476114.50	5180317.85	
136759	3476114.50	5180317.85	3476158.90	5180329.77	
136760	3476158.90	5180329.77	3476193.40	5180340.11	
136766	3477315.00	5184163.67	3477337.80	5184208.23	
136838	3477521.70	5183637.94	3477556.40	5183627.95	
136839	3477470.40	5183652.77	3477521.70	5183637.94	
136840	3477434.30	5183663.93	3477470.40	5183652.77	
136850	3476570.60	5179652.12	3476616.30	5179620.54	
136851	3476530.50	5179690.60	3476570.60	5179652.12	
136852	3476485.20	5179715.80	3476530.50	5179690.60	
136853	3476543.60	5179773.19	3476485.20	5179715.80	
136887	3477731.40	5182902.13	3477680.00	5182878.74	
136925	3476118.90	5183676.86	3476101.30	5183707.13	
136926	3476101.30	5183707.13	3476097.90	5183711.10	
136943	3474017.10	5182181.08	3473973.80	5182166.97	
136944	3474084.50	5182203.10	3474017.10	5182181.08	
136945	3474108.80	5182219.07	3474084.50	5182203.10	
136946	3474143.80	5182233.76	3474108.80	5182219.07	
136962	3476854.50	5180011.02	3476880.90	5179976.79	
136973	3476673.70	5179903.09	3476628.90	5179863.38	
136982	3476893.20	5180863.87	3476945.30	5180890.62	
136985	3473541.50	5182286.61	3473502.60	5182303.99	
136986	3473581.40	5182270.12	3473541.50	5182286.61	
136987	3473535.90	5182256.26	3473517.60	5182247.64	
136996	3475312.60	5181443.80	3475333.70	5181474.21	
136997	3475272.60	5181471.47	3475312.60	5181443.80	
137049	3475692.60	5180288.55	3475669.10	5180283.69	
137050	3475778.70	5180308.67	3475692.60	5180288.55	
137063	3475333.70	5181474.21	3475362.80	5181514.97	
137064	3475312.60	5181443.80	3475281.70	5181400.86	
137065	3475281.70	5181400.86	3475266.40	5181347.00	
137066	3475266.40	5181347.00	3475265.20	5181320.29	
137079	3477114.60	5183678.10	3477117.50	5183719.06	
137140	3477126.10	5183599.43	3477107.40	5183651.47	
137142	3476119.20	5181250.30	3476114.60	5181203.87	
137143	3475353.60	5181079.09	3475340.80	5181025.17	
137169	3477906.80	5182789.12	3477911.10	5182756.19	
137212	3475395.60	5181179.08	3475378.10	5181138.51	
137213	3475412.10	5181221.04	3475395.60	5181179.08	
137214	3475336.30	5181260.03	3475370.30	5181241.76	
137215	3475295.80	5181275.02	3475336.30	5181260.03	
137247	3477911.10	5182756.19	3477910.00	5182716.98	
137248	3477910.00	5182716.98	3477964.00	5182722.85	
137249	3477964.00	5182722.85	3478012.70	5182730.63	
137250	3478012.70	5182730.63	3478051.70	5182736.04	
137251	3478051.70	5182736.04	3478086.80	5182739.46	
137275	3474362.70	5181913.02	3474361.60	5181893.46	
137276	3474325.60	5181934.88	3474362.70	5181913.02	
137277	3474280.20	5181963.41	3474325.60	5181934.88	
137278	3474388.30	5181796.72	3474434.70	5181771.81	
137294	3473766.70	5182001.26	3473809.00	5182000.30	
137307	3477430.00	5184500.62	3477375.20	5184512.64	
137308	3477521.10	5183333.57	3477472.20	5183319.45	
137309	3475378.10	5181138.51	3475353.60	5181079.09	
137322	3475835.50	5181988.78	3475779.80	5181959.36	
137323	3475779.80	5181959.36	3475729.50	5181934.94	
137324	3475729.50	5181934.94	3475670.00	5181908.61	
137325	3475670.00	5181908.61	3475595.80	5181876.55	
137361	3474914.10	5181987.13	3474948.60	5182011.68	
137362	3474960.30	5182195.62	3474915.20	5182190.47	
137363	3474996.20	5182197.69	3474960.30	5182195.62	
137364	3475041.70	5182201.07	3474996.20	5182197.69	
137365	3475019.50	5182053.64	3475060.00	5182079.67	
137366	3475060.00	5182079.67	3475108.90	5182106.30	
137367	3474981.80	5182032.44	3475019.50	5182053.64	
137368	3473776.70	5182038.07	3473747.90	5182028.17	
137369	3473817.30	5182062.62	3473776.70	5182038.07	
137370	3473852.40	5182091.29	3473817.30	5182062.62	
137371	3473876.80	5182129.32	3473852.40	5182091.29	
137372	3473930.20	5182152.02	3473876.80	5182129.32	
137389	3476847.80	5180843.63	3476893.20	5180863.87	
137390	3476805.80	5180828.10	3476847.80	5180843.63	
137391	3476765.30	5180812.94	3476805.80	5180828.10	
137440	3477788.00	5182755.55	3477819.10	5182767.19	
137453	3475828.20	5181960.28	3475835.50	5181988.78	
137457	3474948.60	5182011.68	3474981.80	5182032.44	
137458	3475598.30	5182379.15	3475587.70	5182375.02	
137459	3474891.40	5181530.98	3474874.10	5181511.98	
137462	3477684.20	5183288.65	3477622.90	5183314.50	
137463	3477622.90	5183314.50	3477568.00	5183346.96	
137464	3477676.60	5183199.98	3477644.00	5183247.45	
137465	3477714.30	5183151.03	3477676.60	5183199.98	
137466	3477746.60	5183153.10	3477714.30	5183151.03	
137513	3476923.00	5183918.87	3476882.80	5183931.07	
137514	3476969.50	5183905.06	3476923.00	5183918.87	
137515	3477021.50	5183888.39	3476969.50	5183905.06	
137524	3476560.80	5179831.96	3476530.40	5179859.55	
137538	3476370.70	5183358.02	3476362.90	5183392.28	
137539	3476393.40	5183254.23	3476379.60	5183319.21	
137540	3476403.40	5183201.01	3476393.40	5183254.23	
137541	3476411.90	5183156.90	3476403.40	5183201.01	
137542	3476417.10	5183131.92	3476405.80	5183131.46	
137543	3476418.20	5183081.94	3476417.10	5183131.92	
137544	3476423.60	5183053.55	3476418.20	5183081.94	
137545	3476139.40	5183644.38	3476118.90	5183676.86	
137546	3476151.70	5183623.34	3476139.40	5183644.38	
137567	3476810.20	5180120.06	3476790.10	5180087.28	
137573	3478109.60	5182962.10	3478089.20	5183004.48	
137574	3478145.40	5182943.44	3478109.60	5182962.10	
137575	3478195.20	5182922.73	3478145.40	5182943.44	
137576	3478236.00	5182905.39	3478195.20	5182922.73	
137578	3476362.90	5183392.28	3476347.60	5183458.01	
137585	3476752.10	5180122.54	3476718.40	5180150.00	
137586	3476790.10	5180087.28	3476752.10	5180122.54	
137587	3476790.10	5180087.28	3476811.10	5180066.86	
137593	3476580.50	5179818.51	3476560.80	5179831.96	
137610	3477045.00	5180922.38	3477081.60	5180957.37	
137611	3476982.20	5180910.78	3477045.00	5180922.38	
137612	3476945.30	5180890.62	3476982.20	5180910.78	
137664	3476873.80	5180559.42	3476901.30	5180487.85	
137665	3478303.10	5182875.74	3478370.50	5182846.62	
137715	3475888.00	5182998.65	3475929.60	5183042.93	
137716	3475820.00	5182978.95	3475855.20	5182978.81	
137717	3475867.60	5182885.46	3475917.10	5182860.33	
137718	3475917.10	5182860.33	3475894.60	5182822.52	
137726	3474819.60	5182182.76	3474777.70	5182186.29	
137729	3477375.20	5184512.64	3477322.90	5184512.92	
137731	3477472.80	5184491.36	3477503.50	5184543.62	
137732	3477503.50	5184543.62	3477531.40	5184595.94	
137733	3477460.70	5184436.08	3477472.80	5184491.36	
137734	3477429.50	5184388.71	3477460.70	5184436.08	
137744	3476427.80	5181564.42	3476423.40	5181499.46	
137745	3476423.40	5181499.46	3476426.00	5181453.13	
137746	3476426.00	5181453.13	3476428.80	5181403.98	
137757	3477176.20	5183466.84	3477160.50	5183508.72	
137758	3477160.50	5183508.72	3477146.70	5183545.91	
137759	3477146.70	5183545.91	3477126.10	5183599.43	
137761	3477107.40	5183651.47	3477114.60	5183678.10	
137769	3476311.40	5183614.14	3476297.70	5183674.69	
137770	3476323.40	5183570.14	3476311.40	5183614.14	
137771	3476333.10	5183529.26	3476323.40	5183570.14	
137772	3476340.40	5183493.73	3476333.10	5183529.26	
137773	3476347.60	5183458.01	3476340.40	5183493.73	
137782	3476901.30	5180487.85	3476898.80	5180453.60	
137798	3477413.90	5184358.55	3477429.50	5184388.71	
137799	3477384.60	5184302.81	3477413.90	5184358.55	
137802	3476987.80	5182025.21	3477028.60	5182031.38	
137803	3476918.00	5182014.14	3476987.80	5182025.21	
137804	3476882.50	5182008.39	3476918.00	5182014.14	
137805	3476733.00	5182018.49	3476764.10	5182026.59	
137806	3476764.10	5182026.59	3476819.20	5182025.31	
137807	3476819.20	5182025.31	3476860.90	5182023.24	
137809	3477782.10	5183154.00	3477746.60	5183153.10	
137810	3477661.10	5184225.42	3477685.90	5184209.57	
137811	3477603.00	5184223.78	3477636.60	5184229.23	
137812	3477565.90	5184229.13	3477603.00	5184223.78	
137864	3477836.40	5182976.13	3477820.00	5183028.60	
137865	3477891.80	5182954.10	3477847.20	5182938.64	
137898	3474906.30	5182570.35	3474939.30	5182558.74	
137903	3477775.50	5182916.83	3477731.40	5182902.13	
137913	3478004.10	5182994.20	3477956.30	5182977.05	
137914	3478035.60	5183013.54	3478004.10	5182994.20	
137915	3478089.70	5183017.08	3478035.60	5183013.54	
137916	3476833.00	5180160.47	3476810.20	5180120.06	
137917	3476854.80	5180198.41	3476833.00	5180160.47	
137918	3476878.60	5180243.63	3476854.80	5180198.41	
137919	3476890.20	5180297.77	3476878.60	5180243.63	
137920	3476893.90	5180362.47	3476890.20	5180297.77	
137921	3476896.00	5180413.47	3476893.90	5180362.47	
137922	3476898.80	5180453.60	3476896.00	5180413.47	
137925	3474189.30	5182030.98	3474203.80	5181979.26	
137926	3474174.70	5181891.17	3474182.80	5181902.94	
137927	3474174.70	5181891.17	3474136.60	5181892.34	
137929	3475309.90	5182468.46	3475359.20	5182492.44	
137930	3475359.20	5182492.44	3475409.10	5182520.39	
137931	3474703.70	5181776.72	3474731.30	5181814.03	
137932	3474731.30	5181814.03	3474772.30	5181857.61	
137933	3474772.30	5181857.61	3474809.10	5181893.28	
137934	3474809.10	5181893.28	3474852.60	5181929.23	
137935	3474852.60	5181929.23	3474878.90	5181958.88	
137936	3474878.90	5181958.88	3474914.10	5181987.13	
137956	3477610.70	5182829.15	3477562.00	5182804.00	
137957	3477562.00	5182804.00	3477513.10	5182793.68	
137958	3477513.10	5182793.68	3477484.70	5182786.93	
137963	3477956.30	5182977.05	3477891.80	5182954.10	
137976	3477357.80	5182645.15	3477385.50	5182630.02	
137977	3476232.40	5183369.44	3476242.90	5183326.36	
137978	3476226.00	5183404.89	3476232.40	5183369.44	
137980	3475409.10	5182520.39	3475444.40	5182540.39	
137981	3474742.00	5182550.97	3474788.10	5182551.65	
137982	3474686.50	5182547.32	3474742.00	5182550.97	
137984	3474603.40	5182543.18	3474627.00	5182544.30	
137985	3474563.30	5182538.17	3474603.40	5182543.18	
138008	3474136.60	5181892.34	3474088.50	5181892.02	
138021	3477176.20	5183466.84	3477192.00	5183420.22	
138022	3477192.00	5183420.22	3477206.30	5183378.36	
138023	3477206.30	5183378.36	3477251.80	5183372.75	
138042	3476428.80	5181403.98	3476415.40	5181368.18	
138043	3476415.40	5181368.18	3476400.90	5181316.72	
138044	3476400.90	5181316.72	3476370.50	5181270.41	
138067	3476169.20	5183579.09	3476186.90	5183539.10	
138068	3476139.20	5183549.52	3476169.20	5183579.09	
138069	3476139.80	5183508.36	3476139.20	5183549.52	
138070	3476132.60	5183480.57	3476139.80	5183508.36	
138071	3476121.50	5183430.58	3476132.60	5183480.57	
138072	3476114.30	5183399.10	3476121.50	5183430.58	
138073	3476860.90	5182023.24	3476882.50	5182008.39	
138077	3476880.90	5179976.79	3476903.40	5179953.23	
138101	3473809.00	5182000.30	3473856.90	5182000.00	
138102	3473856.90	5182000.00	3473899.90	5182018.11	
138103	3473899.90	5182018.11	3473949.10	5182027.53	
138104	3473949.10	5182027.53	3473987.90	5182025.99	
138105	3473987.90	5182025.99	3474025.10	5182063.16	
138106	3474025.10	5182063.16	3474053.20	5182087.04	
138107	3474053.20	5182087.04	3474094.40	5182099.75	
138121	3477484.70	5182786.93	3477474.00	5182735.90	
138124	3475875.30	5180349.11	3475911.30	5180289.02	
138147	3474511.20	5182504.64	3474563.30	5182538.17	
138148	3475684.00	5182732.19	3475710.10	5182776.89	
138152	3474692.60	5182222.13	3474643.40	5182235.36	
138191	3475813.70	5181892.20	3475854.80	5181891.48	
138192	3475854.80	5181891.48	3475887.60	5181906.48	
138193	3475887.60	5181906.48	3475932.70	5181934.72	
138194	3475226.50	5182431.83	3475177.00	5182414.90	
138195	3475267.60	5182447.12	3475226.50	5182431.83	
138196	3475309.90	5182468.46	3475267.60	5182447.12	
138276	3477782.10	5183154.00	3477862.20	5183156.08	
138284	3474903.10	5181483.19	3474924.30	5181442.47	
138290	3476379.60	5183319.21	3476370.70	5183358.02	
138372	3475855.20	5182978.81	3475888.00	5182998.65	
138373	3477360.40	5183731.12	3477367.60	5183753.30	
138439	3476226.30	5180327.79	3476247.30	5180302.40	
138447	3475813.90	5181889.69	3475809.70	5181931.75	
138448	3475809.70	5181931.75	3475828.20	5181960.28	
138856	3476288.80	5183140.61	3476296.00	5183098.35	
138868	3476296.00	5183098.35	3476268.10	5183120.10	
139209	3473747.90	5182028.17	3473766.70	5182001.26	
139357	3477349.40	5183686.32	3477360.40	5183731.12	
139367	3474064.50	5181846.17	3474042.90	5181797.18	
139454	3474915.20	5182190.47	3474860.00	5182187.49	
139455	3474193.10	5181935.58	3474174.70	5181891.17	
139456	3474223.90	5181976.01	3474193.10	5181935.58	
139457	3474132.80	5181760.95	3474182.10	5181771.51	
139458	3474080.20	5181763.22	3474132.80	5181760.95	
139474	3476280.60	5183217.74	3476288.80	5183140.61	
139476	3474094.40	5182099.75	3474128.90	5182111.83	
139477	3474128.90	5182111.83	3474137.60	5182059.79	
139478	3474137.60	5182059.79	3474189.30	5182030.98	
139523	3474042.90	5181797.18	3474080.20	5181763.22	
139545	3474088.50	5181892.02	3474064.50	5181846.17	
4464274	3476086.60	5182538.91	3476091.30	5182538.07	
4464276	3476196.60	5183039.36	3476200.60	5183038.60	
4464277	3474712.80	5181737.29	3474716.80	5181736.24	
4469213	3475809.40	5189497.97	3477160.90	5183456.22	
4473055	3476291.30	5181172.15	3476271.70	5181181.45	
4476795	3476469.40	5181619.09	3476633.50	5181561.94	
4477434	3476473.30	5181613.74	3475692.80	5181655.79	
4477436	3475689.90	5181651.99	3476474.40	5181617.46	
4478174	3476634.50	5181561.98	3476713.90	5181402.98	
4483772	3473878.40	5182224.28	3473930.20	5182152.02	
4483774	3473973.80	5182166.97	3473881.60	5182223.58	
4484654	3473883.60	5182223.12	3473884.60	5182220.01	
4501891	3475169.10	5181536.09	3475203.50	5181605.58	
4505481	3477317.00	5182264.95	3477361.20	5182262.77	
4505483	3477363.60	5182262.91	3477425.60	5182259.14	
4506588	3479150.70	5182837.87	3479160.70	5182821.94	
4507902	3475266.40	5181347.00	3475256.70	5181343.45	
4516362	3476729.60	5180775.89	3476692.90	5180759.26	
4516382	3476692.90	5180759.26	3476647.10	5180733.21	
4516402	3476647.10	5180733.21	3476600.00	5180768.01	
4516404	3476600.00	5180768.01	3476578.20	5180809.83	
4516442	3476578.20	5180809.83	3476548.80	5180866.72	
4527538	3475954.40	5183074.01	3475976.40	5183100.88	
4527540	3475976.40	5183100.88	3476004.70	5183134.86	
4528602	3476466.00	5181670.02	3476138.00	5181727.13	
4528610	3476824.00	5180620.08	3476059.70	5180336.64	
4528612	3476824.30	5180620.34	3476838.70	5180603.95	
4528614	3476054.40	5180356.42	3475875.30	5180349.11	
4531210	3477471.40	5181685.71	3477502.10	5181624.70	
4531211	3477471.40	5181685.71	3477421.60	5181133.70	
4531212	3477421.90	5181133.06	3476824.50	5180620.66	
4531213	3477398.60	5181909.59	3477423.40	5181852.62	
4531214	3476824.50	5180620.66	3476812.20	5180639.19	
4531215	3477273.50	5182402.09	3477331.60	5182092.93	
4531216	3477311.90	5182081.91	3477284.30	5182079.29	
4531217	3477374.20	5181968.44	3477349.70	5181963.15	
4531218	3477332.90	5182078.55	3477311.90	5182081.91	
4531219	3477440.50	5181810.94	3477412.20	5181801.17	
4531220	3477332.90	5182078.55	3477326.00	5182055.16	
4531221	3477332.90	5182078.55	3477355.10	5182020.06	
4531222	3477355.10	5182020.06	3477374.20	5181968.44	
4531223	3477331.60	5182092.93	3477332.90	5182078.55	
4531224	3477454.40	5181755.16	3477471.40	5181685.71	
4531225	3477440.50	5181810.94	3477454.40	5181755.16	
4531226	3477423.40	5181852.62	3477440.50	5181810.94	
4531227	3477374.20	5181968.44	3477398.60	5181909.59	
4532736	3477167.50	5183452.96	3476913.00	5183603.76	
4534946	3476045.40	5182612.02	3476042.20	5182615.73	
4535518	3476570.60	5179652.12	3476610.10	5179604.96	
4535520	3476610.10	5179604.96	3476588.90	5179578.81	
4535523	3476588.90	5179578.81	3476559.10	5179543.84	
4535525	3476559.10	5179543.84	3476524.20	5179499.28	
4535527	3476524.20	5179499.28	3476551.80	5179464.23	
4544026	3476336.30	5182553.57	3476295.60	5182541.77	
4544028	3476337.70	5182553.63	3476295.40	5182546.98	
4544884	3475598.30	5182379.15	3476044.00	5182613.51	
4546097	3477162.30	5183456.71	3475810.60	5189498.70	
4558304	3477271.60	5182406.20	3477275.70	5182410.55	
4561183	3474993.20	5181237.59	3474990.90	5181240.06	
4561185	3475067.00	5181267.57	3474990.80	5181237.19	
4561592	3475068.00	5181266.59	3474888.10	5181060.12	
4565351	3477331.60	5182092.93	3477333.30	5182096.64	
4567615	3474627.00	5182544.30	3474656.00	5182545.78	
4567617	3474656.00	5182545.78	3474686.50	5182547.32	
4572727	3476915.40	5183603.88	3476798.80	5183501.53	
4573001	3477583.60	5184718.49	3477596.30	5184754.76	
4573003	3477596.30	5184754.76	3477613.50	5184807.47	
4573005	3477613.50	5184807.47	3477627.80	5184847.93	
4573007	3477627.80	5184847.93	3477653.10	5184895.28	
4573009	3477653.10	5184895.28	3477710.20	5184924.17	
4573011	3477710.20	5184924.17	3477736.00	5184956.13	
4573013	3477736.00	5184956.13	3477776.90	5184956.81	
4573015	3477776.90	5184956.81	3477820.80	5184949.12	
4573017	3477820.80	5184949.12	3477853.40	5184934.07	
4575106	3479383.70	5182715.26	3479410.90	5182657.89	
4575648	3477398.60	5181909.59	3477410.80	5181898.55	
4575652	3477410.80	5181898.55	3477419.90	5181906.40	
4575740	3477420.90	5181906.42	3477431.30	5181908.69	
END					
